FAMSIZE,ELDCH,SEX,AGE,MARST,BIRTHYR,MARRNO,MARRINYR,YRMARR,DIVINYR,WIDINYR,RACE,HISPAN,SPEAKENG,RACNUM,HCOVANY,HCOVPRIV,HINSEMP,HINSPUR,HCOVPUB,HINSCAID,HINSCARE,HINSVA,HINSIHS,EDUC,EMPSTAT,LABFORCE,CLASSWKR,WKSWORK2,UHRSWORK,WRKLSTWK,ABSENT,LOOKING,AVAILBLE,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,VETDISAB,DIFFHEAR,VETSTAT,VETSTATD,VET01LTR,VET90X01,VET75X90,VETVIETN,VET55X64,VETKOREA,VET47X50,VETWWII,VETOTHER,TRANWORK,CARPOOL,RIDERS,TRANTIME,DEPARTS,ARRIVES,GCHOUSE,GCMONTHS,GCRESPON
1,99,2,66,5,1948,1,1,1969,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,4,3,5,1,75600,75600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,69,1,1945,1,1,1961,1,1,1,0,4,1,2,2,2,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,12000,84200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,81,5,1933,1,1,1955,1,2,1,0,3,1,2,1,1,1,2,1,2,1,1,0,3,1,2,0,0,1,1,1,5,2,1400,61400,0,0,0,1,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,71,1,1943,2,1,1995,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,4,3,1,2,4,20,1,1,1,5,3,30500,47300,5000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,69,1,1945,2,1,1964,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,4,1,18700,46300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,48,2,66,5,1948,2,1,1976,1,1,1,1,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,21500,41500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,72,6,1942,0,0,0,0,0,3,0,6,1,2,1,1,1,2,2,2,1,2,0,3,1,0,0,0,1,1,1,5,1,8500,8500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,69,1,1945,3,1,2001,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,26820,59430,0,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,67,1,1947,1,1,1972,1,1,1,0,3,1,2,1,1,1,2,1,2,2,1,7,3,1,2,2,40,1,1,1,5,3,26000,51000,12000,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,46,1,83,5,1931,1,1,1954,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,17400,38200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,78,1,1936,1,1,1958,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,17100,24400,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,79,1,1935,1,1,1953,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,6500,23000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1948,2,1,1980,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,2,2,16,1,1,1,5,3,49004,99005,7000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,84,1,1930,2,1,1989,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,31450,43150,0,0,0,1,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,74,1,1940,1,1,1967,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,124400,133200,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,69,1,1945,1,1,1963,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,24000,34300,0,0,0,3,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
4,37,1,68,1,1946,3,1,1989,1,1,8,0,3,2,2,1,1,1,2,1,2,1,1,11,1,2,2,6,8,2,4,3,5,3,72600,130400,4600,0,0,3,1,2,20,1,1,1,2,1,1,1,1,1,10,1,1,10,602,614,1,0,0
1,99,2,66,4,1948,1,1,1969,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,37600,37600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,58,1,93,2,1921,1,1,1992,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,2,2,40,3,4,3,5,3,51500,55000,31000,0,0,3,2,2,20,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0
3,50,1,77,1,1937,1,1,1956,1,1,1,0,5,1,2,1,1,1,2,1,2,1,1,10,3,1,0,0,0,1,4,3,5,1,22200,44400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,1,1,1967,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,1600,30000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,41,1,88,1,1926,2,1,1971,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,27100,76800,0,0,0,1,1,2,20,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0
1,99,1,72,4,1942,2,1,1987,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,6,1,2,2,6,45,3,4,3,5,3,76700,76700,48500,0,0,1,1,2,20,1,1,1,2,2,1,1,1,1,10,1,1,15,617,634,1,0,0
2,99,2,68,1,1946,1,1,1968,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,11,3,1,2,0,0,3,1,1,5,2,55500,156500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,33,2,67,3,1947,1,1,1975,1,1,1,1,6,1,2,1,1,1,2,2,2,1,1,2,2,2,2,0,0,1,1,2,4,2,8800,15800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,71,5,1943,1,1,1971,1,1,2,0,6,1,2,1,1,1,2,1,2,1,1,0,3,1,0,0,0,1,1,1,5,1,3600,9000,0,0,3600,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,73,1,1941,1,1,1959,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,8300,31200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,69,5,1945,1,1,1960,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,11,1,2,2,6,50,3,4,3,5,3,45000,45000,45000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0
2,99,1,68,1,1946,1,1,1984,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,8,1,2,1,4,20,1,3,3,5,3,32000,82400,0,10000,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,87,1,1927,1,1,1950,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,12500,126900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,79,5,1935,2,1,1997,1,1,1,0,3,1,2,1,1,1,2,2,2,2,1,6,3,1,0,0,0,1,1,1,5,1,19100,19100,0,0,0,1,1,2,20,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,75,1,1939,1,1,1964,1,1,1,1,6,1,2,1,1,1,2,2,2,1,1,1,3,1,0,0,0,1,1,1,5,1,9600,17600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1949,1,1,1967,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,7,3,1,0,0,0,1,1,1,3,1,8400,67400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,46,2,74,5,1940,1,1,1964,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,1,2,2,6,40,2,4,3,5,3,44700,66700,19200,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,25,732,759,1,0,0
1,99,1,68,6,1946,0,0,0,0,0,3,0,3,1,2,1,1,1,2,2,2,1,1,2,3,1,0,0,0,1,1,1,5,1,13000,9999999,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,67,4,1947,1,1,1968,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,7000,7000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,70,1,1944,1,1,1966,1,1,1,1,3,1,2,1,1,1,2,1,2,1,1,7,1,2,2,6,27,2,4,3,5,3,73700,88700,49700,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,30,1805,1834,1,0,0
1,99,2,72,6,1942,0,0,0,0,0,1,0,3,1,2,1,1,1,2,1,2,1,1,5,3,1,0,0,0,1,1,1,5,1,6900,9999999,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,68,1,1946,3,1,1984,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,0,0,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,67,1,1947,2,1,1980,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,6600,113600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,34,2,71,5,1943,3,1,1986,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,2,3,1,0,0,0,1,1,1,5,1,12000,111500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1,99,1,68,4,1946,3,1,2007,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,26510,26510,0,0,0,1,1,2,20,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0
1,99,2,68,6,1946,0,0,0,0,0,1,0,3,1,2,2,1,2,2,2,2,1,1,7,3,1,0,0,0,1,1,1,5,1,14800,14800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,2,68,1,1946,3,1,1962,1,1,1,3,4,1,2,1,1,1,2,1,2,1,1,0,3,1,0,0,0,3,4,3,5,1,6000,49000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,85,1,1929,1,1,1955,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,8500,26500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,68,1,1946,1,1,1968,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,11,1,2,2,6,40,2,4,3,5,3,80000,109800,55000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0
1,99,2,80,5,1934,2,1,1981,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,13900,13900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,73,1,1941,2,1,1996,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,3,1,16300,45300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,67,6,1947,0,0,0,0,0,2,0,3,1,2,1,1,1,2,2,2,1,1,10,3,1,2,2,40,3,4,3,5,3,52700,52700,14800,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2
2,99,1,67,1,1947,3,1,2008,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,4,1,9900,9900,0,0,0,1,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1949,1,1,1977,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,8200,143200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,79,1,1935,1,1,1956,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,92400,104100,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,67,1,1947,1,1,1966,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,9700,106900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,88,1,1926,3,1,1967,1,1,1,0,3,1,2,2,2,1,2,2,2,2,1,5,3,1,0,0,0,1,1,1,5,1,48800,72400,0,0,0,6,2,2,20,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0
1,99,2,85,4,1929,3,1,1975,1,1,2,0,3,1,2,2,1,2,2,1,2,1,1,6,1,2,1,6,2,2,4,3,5,3,15600,15600,0,2900,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,10,732,744,1,0,0
1,99,1,67,5,1947,1,1,1969,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,11,1,2,2,6,30,2,4,3,5,3,83200,83200,19000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,3,732,734,1,0,0
2,99,2,67,1,1947,1,1,1964,1,1,2,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,5200,24400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,85,1,1929,1,1,1952,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,4,3,1,0,0,0,1,1,1,5,1,17500,28700,0,0,0,1,2,2,20,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,1,0,0
2,99,2,72,1,1942,2,1,1983,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,3,4,3,5,1,4800,22900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,67,1,1947,1,1,1965,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,29200,56500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,81,1,1933,1,1,1954,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,7,3,1,0,0,0,1,1,1,5,1,16000,24800,0,0,0,9,1,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
1,99,2,88,5,1926,1,1,1943,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,3,4,3,5,1,18000,9999999,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,71,1,1943,3,1,2013,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,17700,46700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,74,1,1940,1,1,1965,1,1,1,0,3,1,2,1,1,1,2,1,2,2,1,6,3,1,0,0,0,1,1,1,2,1,31000,39100,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1941,1,1,1961,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,2,0,0,1,1,1,3,2,45000,56500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,69,4,1945,1,1,1964,1,1,2,0,3,1,2,2,1,2,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,25900,25900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,89,6,1925,0,0,0,0,0,1,0,3,1,2,1,1,1,2,1,2,1,1,3,3,1,0,0,0,1,1,1,5,1,8520,8520,0,0,0,1,1,2,20,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0
3,50,2,74,5,1940,1,1,1968,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,19070,41070,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,66,4,1948,1,1,1975,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,40,2,4,3,5,3,40000,55000,40000,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,10,1,1,60,617,719,1,0,0
1,99,2,94,5,1920,1,1,1940,1,1,1,4,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,16900,16900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,30,1,65,1,1949,1,1,1973,1,1,8,1,3,2,2,2,2,2,2,1,2,1,1,6,3,1,0,0,0,1,4,3,5,1,30000,59600,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,70,1,1944,1,1,1967,1,1,3,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,25,2,1,1,5,3,59300,74300,23000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,8,902,909,1,0,0
2,99,2,76,1,1938,1,1,1954,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,7,1,2,1,4,40,2,4,3,5,3,24200,47400,5500,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,15,902,919,1,0,0
4,44,1,66,1,1948,1,1,1972,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,40,2,4,3,5,3,92000,131000,92000,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,10,2,3,30,932,1004,1,0,0
2,99,2,70,1,1944,2,1,2001,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,3,4,3,5,1,25200,54500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,80,4,1934,2,1,1975,1,1,2,0,3,1,2,2,1,2,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,119600,119600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,72,1,1942,1,1,1963,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,18000,42700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,69,4,1945,1,1,1975,1,1,1,0,3,1,2,2,2,1,2,1,2,2,1,6,3,1,2,0,0,1,1,1,5,2,76000,76000,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,65,1,1949,2,1,1979,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,11,3,1,2,0,0,1,1,1,5,2,0,69300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,86,5,1928,1,1,1961,1,2,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,113200,113200,0,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,94,5,1920,2,1,1973,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,6,3,1,0,0,0,3,4,3,5,1,14700,25900,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,82,5,1932,1,1,1965,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,14300,14300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,79,1,1935,1,1,1970,1,1,6,1,4,1,2,1,1,1,2,2,2,1,1,6,3,1,1,0,0,1,1,3,2,2,1400,12000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1941,1,1,1957,1,1,6,0,1,1,2,1,1,1,2,2,2,1,1,0,3,1,0,0,0,1,1,1,5,1,8400,16800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,67,4,1947,3,1,1991,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,2,24,1,1,1,5,3,13900,13900,5000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,1,1,1975,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,11,1,2,2,6,32,2,4,3,5,3,36000,147500,36000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0
2,99,2,76,1,1938,1,1,1963,1,1,1,0,3,1,2,2,1,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,4,1,15800,125600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,84,5,1930,1,1,1950,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,102400,102400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,69,1,1945,1,1,1970,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,13200,22800,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,71,1,1943,2,1,2004,1,1,1,0,6,1,2,1,1,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,17000,17000,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,83,4,1931,2,1,1965,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,10800,10800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,76,1,1938,1,1,1959,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,1,0,0,1,1,1,5,2,358800,366100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,99,1,70,3,1944,1,1,1996,1,1,2,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,3,4,3,5,1,44400,63000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,67,4,1947,2,1,1986,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,10,1,2,2,6,40,2,1,1,5,3,61000,83800,49000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,20,602,624,1,0,0
4,99,2,77,5,1937,2,1,1983,1,2,2,0,3,1,2,2,2,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,34600,53600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
7,41,2,65,1,1949,2,1,1981,1,1,7,1,4,1,2,2,2,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,12900,101500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2
3,99,2,66,6,1948,0,0,0,0,0,7,4,5,1,2,2,2,1,2,1,2,1,1,6,1,2,2,6,40,2,4,3,5,3,72000,98200,72000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,10,817,829,1,0,0
1,99,2,83,5,1931,2,1,1977,1,1,1,1,6,1,2,1,1,1,2,1,2,1,1,2,3,1,0,0,0,1,4,3,5,1,10800,10800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,1,1,1969,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,6500,133500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,71,5,1943,1,1,1983,1,1,7,1,6,1,2,1,1,1,2,1,2,1,1,0,3,1,0,0,0,1,1,3,2,1,6300,6300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,65,1,1949,1,1,1974,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,11,3,1,0,0,0,1,1,1,3,1,4000,-1300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,81,5,1933,1,1,1952,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,0,0,0,1,1,3,5,1,11120,11120,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,1,68,1,1946,1,1,2001,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,8,3,1,2,0,0,1,1,1,5,2,14300,21300,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,2,0,1
1,99,2,82,4,1932,2,1,1973,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,9900,9900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,36,1,66,1,1948,1,1,1973,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,1,2,10,1,1,3,4,3,21700,29900,0,20000,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
